rotor_radius,root_radius,n_blades,air_density,wind_speed,tip_speed_ratio,pitch,start_radius,tip_loss_correction,root_loss_correction,resolution,r_centre,r_inner,r_outer,a,a_prime,f_n,f_t,C_T,alpha,circulation,end_correction,c_l,c_d,phi,inflow_speed
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,42.26130653266332,42.16080402010051,42.36180904522613,0.22115713877625376,0.004188412119991178,3535.241446330203,410.31662913140883,0.6889866349782183,6.974619879531742,45.90259979859484,0.9273515092899466,0.990597881586311,0.009008957854815586,0.12464188655912094,63.28975481734984
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,42.46231155778895,42.36180904522613,42.56281407035176,0.221675661539839,0.004159397979795781,3545.8962775671484,409.1666183482396,0.690142250482855,6.992176247756991,45.82452168788539,0.9230222411483618,0.9925143662268839,0.009014775754617326,0.12396600712892511,63.583783713871995
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,42.663316582914575,42.56281407035176,42.76381909547739,0.2222357447060464,0.004131623710332206,3556.167806727831,407.9572467264953,0.6913880739239815,7.009713459226574,45.74220309375836,0.918431940419003,0.9944287596816532,0.009020587306176447,0.12328979335026896,63.877849651553035
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,42.8643216080402,42.76381909547739,42.96482412060302,0.22284124589565232,0.004105132532723367,3566.03628075393,406.68472326884853,0.6927321000933029,7.027196310787487,45.65544783336275,0.9135646628982766,0.9963372191113047,0.009026380843730746,0.1226126308122254,64.17195222553049
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,43.06532663316583,42.96482412060302,43.165829145728644,0.22349641913624424,0.004079973121158755,3575.4807418153005,405.34495842649636,0.6941830790780819,7.044586639058953,45.56404778216831,0.9084034315446123,0.9982355785327512,0.009032143720545852,0.12193385343814622,64.46609105156493
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,43.26633165829146,43.165829145728644,43.366834170854275,0.22420596380200347,0.004056200237320818,3584.47889489691,403.9335293481432,0.6957505983904727,7.061842945348373,45.46778144436686,0.9029301558129147,1.0001193078742863,0.009037862184618368,0.12125273693921026,64.76026576951537
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,43.46733668341709,43.366834170854275,43.5678391959799,0.224975081444851,0.004033875470422051,3593.0069538054904,402.4456396195819,0.6974451766949347,7.078919959806583,45.366412286213894,0.8971255416182051,1.0019834653979895,0.009043521234243896,0.12056849120749777,65.05447604764207
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,43.66834170854271,43.5678391959799,43.76884422110553,0.22580954209834975,0.004013068103916024,3601.039461215822,400.87607240223775,0.6992783711827335,7.095768132599324,45.259686784081254,0.890968990304395,1.003822642155092,0.009049104449399386,0.11988025143525714,65.34872158793362
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,43.869346733668344,43.76884422110553,43.969849246231156,0.22671576247537664,0.003993856130830598,3608.5490756643003,399.2191351684666,0.701262902082341,7.112333032862416,45.14733210682501,0.8844384845962908,1.0056308963748446,0.009054593792566493,0.11918706762469365,65.64300213189918
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,44.070351758793976,43.969849246231156,44.17085427135679,0.22770089629337428,0.003976327469855621,3615.5063266725574,397.4685965365938,0.7034127924822732,7.128554656156896,45.029053456761325,0.8775104593308246,1.0074016778650803,0.00905996937923328,0.11848789250078161,65.93731747102107
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,44.2713567839196,44.17085427135679,44.37185929648241,0.2287729438998067,0.0039605813859173115,3621.8793146520434,395.6176090489858,0.7057435361568903,7.144366580200519,44.90453079075949,0.8701596536008258,1.009127735850349,0.009065209198117131,0.11778156677599917,66.23166745504436
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,44.472361809045225,44.37185929648241,44.572864321608044,0.2299408814256467,0.003946730199345604,3627.633358027337,393.6586188758698,0.7082722898993735,7.159694971441254,44.77341496779709,0.8623589409865124,1.0108010105277,0.009070288781959089,0.11706680181176495,66.5260520050712
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,44.67336683417086,44.572864321608044,44.77386934673367,0.23121481575247863,0.003934901336288034,3632.730568937433,391.5832577522297,0.711018098916104,7.1744573922176835,44.63532311020236,0.8540791331825583,1.0124125028541722,0.00907518081223588,0.11634215879945953,66.82047112974192
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,44.87437185929649,44.77386934673367,44.9748743718593,0.23260617159341224,0.003925239803922329,3637.1293400136947,389.3822129121052,0.7140021621202732,7.1885613598563385,44.48983298617909,0.8452887513124961,1.0139521172552728,0.009079854641667792,0.11560602361192986,67.11492494546552
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,45.07537688442211,44.9748743718593,45.175879396984925,0.23410834110686699,0.003917596596697639,3640.5649388771967,387.02103925237617,0.7172065029242313,7.202074373505378,44.333808736090624,0.8359494382473076,1.0153473591016993,0.009086986306453255,0.11485957433155362,67.40941509383909
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,45.27638190954774,45.175879396984925,45.37688442211056,0.2357580350541392,0.0039124727225269985,3643.206710763386,384.5115811532083,0.7207047358462019,7.214684676964528,44.169439117247144,0.8260284777171285,1.016646894191001,0.00909372463654593,0.11409736978617253,67.70393724836384
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,45.47738693467337,45.37688442211056,45.57788944723618,0.23757342006426835,0.00391009845969314,3645.0063689924295,381.8413951595786,0.7245291605729403,7.22624731514643,43.99624238938295,0.8154859036828959,1.017838463774632,0.009099903145498092,0.11331688003224456,67.99849149516244
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,45.678391959799,45.57788944723618,45.77889447236181,0.2395696805560757,0.003910766230874777,3645.9173789288157,378.99986561050605,0.7287041948573422,7.236645125545949,43.8137631694472,0.8042783778977779,1.0189099938539719,0.009105459227390965,0.11251606019829535,68.29308630393292
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,45.879396984924625,45.77889447236181,45.97989949748744,0.24177203590838964,0.003914756148373751,3645.8623504651655,375.9679874597684,0.7332732742444079,7.245677826064255,43.62118579736446,0.7923576491683959,1.0198408446707439,0.009110285861255708,0.11169141470226748,68.58771912129743
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,46.08040201005025,45.97989949748744,46.18090452261307,0.24420725671855142,0.0039224179852852085,3644.7613444686217,372.7262464076864,0.7382802899382038,7.25313526666664,43.417675759024874,0.7796707776057041,1.020609359541982,0.009114270753180647,0.11083927573413214,68.88239166161142
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,46.28140703517588,46.18090452261307,46.381909547738694,0.24690685855713554,0.00393416453507075,3642.5219694940774,369.2519374141027,0.7437754470183288,7.25877079559985,43.20226306535814,0.7661590862079593,1.0211901201572364,0.009117282104519004,0.10995533840868911,69.17710621076658
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,46.48241206030151,46.381909547738694,46.582914572864325,0.2499082364095502,0.003950486898447232,3639.036418114619,365.51842941141086,0.7498164391368743,7.262292506142946,42.97380966577606,0.751757135596123,1.0215530445261813,0.0091191639345802,0.10903450799254939,69.47186582804672
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,46.68341708542714,46.582914572864325,46.78391959798995,0.2532561823137413,0.003971974342676895,3634.1774819288394,361.4941827701568,0.7564699537344413,7.263351506659133,42.73096555235019,0.7363914296222358,1.0216621781671626,0.00911972981271862,0.1080706951779183,69.76667458026432
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,46.88442211055276,46.78391959798995,46.98492462311558,0.25700489640942303,0.003999340846398341,3627.793273826706,357.1414613362251,0.7638135185240191,7.261526386040537,42.47211065020131,0.7199787650602812,1.021474093217918,0.00911875455742624,0.10705654495345884,70.06153789245292
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,47.085427135678394,46.98492462311558,47.185929648241206,0.2612207144230956,0.004033460996176569,3619.7000624278394,352.4146013652059,0.7719378111175325,7.256302143552633,42.195275906210064,0.702424096315393,1.0209357170836684,0.009115962977470872,0.10598306886070341,70.35646304544966
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,47.286432160804026,47.185929648241206,47.38693467336684,0.26598806249553103,0.0040754014842494584,3609.665579112213,347.25582731285215,0.780953652421618,7.247023160713149,41.89795620045048,0.6836175301643836,1.019979486027691,0.009111004742365805,0.1048388241984994,70.65145637603443
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,47.48743718592965,47.38693467336684,47.58793969849246,0.27140580459993136,0.004126563639351477,3597.4228813708746,341.5994188175237,0.790978775317581,7.2329256960660535,41.57727657590512,0.6634313910915397,1.0185266938694024,0.009103471745989494,0.10361048116380521,70.94653876383244
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,47.688442211055275,47.58793969849246,47.788944723618094,0.2776087002769594,0.004188670990058899,3582.607249783544,335.35548981595946,0.8021684392299868,7.212965423673318,41.22927575230243,0.6417138308241538,1.01646971923351,0.009092805951581162,0.10227981283053814,71.24172505461298
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,47.88944723618091,47.788944723618094,47.98994974874372,0.2847660209811834,0.004263887634206535,3564.6973311000966,328.4045276798772,0.8146973371029105,7.185834778573633,40.84824778977287,0.6182813915045757,1.0136544787526773,0.009078951096213483,0.10082399788493965,71.5370376668453
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,48.09045226130654,47.98994974874372,48.19095477386935,0.293059705425672,0.004354376715950375,3542.5915575094373,320.5526699290134,0.8287028579259613,7.150148925727618,40.42194166699754,0.5929021110970746,1.0097589470579855,0.009067125374997455,0.09921886639597553,71.8325016165481
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,48.29145728643216,48.19095477386935,48.391959798994975,0.30283316015701245,0.004464830469443655,3515.8255631092925,311.640239349924,0.8445009490653188,7.103235231844925,39.945517142815994,0.5653042887997961,1.0046377641000308,0.009051578926732235,0.09741777211303095,72.12818395836965
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,48.49246231155779,48.391959798994975,48.59296482412061,0.3145314286600044,0.004600808117170366,3483.1444510977303,301.38207044001655,0.8624056361804038,7.0416541405764725,39.40522812683357,0.5351279955594574,0.997915461739342,0.009031171937423001,0.0953606834530064,72.42415430534464
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,48.69346733668342,48.59296482412061,48.79396984924623,0.32879686529746655,0.004770531368712794,3442.744321957901,289.37808121452815,0.8827848223200232,6.960446834381872,38.78129802005681,0.5018963638734875,0.9890507265602044,0.00900426113420062,0.09296105272281648,72.72054567602963
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,48.89447236180905,48.79396984924623,48.99497487437186,0.346624505686747,0.004986566381224576,3391.83230403098,275.0254385456638,0.9075716919476067,6.851934469813715,38.043070945256495,0.4649494171818865,0.9772053222408734,0.008968301871088364,0.09008485882155878,73.01758014711365
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,49.095477386934675,48.99497487437186,49.19597989949749,0.3697025009451239,0.005268803938447454,3325.6582426433515,257.33127582786295,0.9396584542585257,6.703090857128443,37.13836521490595,0.42331994822578484,0.9609572865481342,0.00891897747702112,0.08650475184921867,73.31558204262234
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,49.2964824120603,49.19597989949749,49.39698492462312,0.401063429496953,0.005652490235264052,3235.6958618514946,234.60050835732616,0.9832614903553024,6.49054491469733,35.973526729418346,0.3754853762894267,0.937755390298344,0.008848543149119972,0.08181282948162254,73.61524597773902
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,49.49748743718593,49.39698492462312,49.597989949748744,0.44711168891045394,0.006205416488653531,3103.89697216598,203.4750049309613,1.047285229769852,6.164999395698507,34.350431827902,0.3187523484694572,0.9022182576201099,0.008740662567775333,0.07514869244956036,73.91793073072212
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,49.69849246231156,49.597989949748744,49.798994974874375,0.5257991558497671,0.0070649415168546155,2885.4677445822267,155.444317529127,1.1566892754966387,5.588539588024695,31.778685020351368,0.24736367728031772,0.841063987157875,0.008651365799502363,0.06410527493982017,74.22505290611859
50.0,10.0,3.0,1.225,10.0,7.4,-2.0,10.0,1.0,1.0,200.0,49.89949748743719,49.798994974874375,50.0,0.7186744858753316,0.007997134726285464,2343.862771776812,60.33669362629988,1.424855760534975,4.1381732054184495,25.691011462965292,0.14182935337752078,0.6856036357614734,0.008277404835651897,0.03780931034268246,74.49499405848753
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,10.100502512562814,10.0,10.201005025125628,0.6131362981011066,0.19660198037500506,410.9220058487335,84.57595354197964,1.2781194990909706,3.243506326966852,18.473044778867642,0.1416033928179328,0.5872285939295554,0.008047673521622181,0.21668900796810817,18.53759135196589
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,10.301507537688442,10.201005025125628,10.402010050251256,0.5360013496379377,0.1675430301094665,612.3089658635303,158.3825771568195,1.1708740156989808,5.953983794623954,27.714262566402628,0.2494683125882035,0.8798285606640646,0.008707750633693185,0.2630134682194238,18.628302394705464
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,10.50251256281407,10.402010050251256,10.603015075376884,0.49424153445747737,0.14874638421431166,724.6583345737655,206.88779351242786,1.112812765194262,7.383453707731495,32.73830948930273,0.3239266064500348,1.0340391225524823,0.00918390656138324,0.2869801289009287,18.790520161912386
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,10.703517587939698,10.603015075376884,10.804020100502512,0.46417331031114667,0.13446438185636567,803.8288339831187,243.71761527712746,1.0710070558814249,8.35603691178894,36.114062733676604,0.3836112077391726,1.1329763933704038,0.009728399043279523,0.3029726122009081,18.985939291868434
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,10.904522613065327,10.804020100502512,11.00502512562814,0.4388870851242039,0.12265311415775644,862.6339419997439,273.301248679924,1.0358500551008092,9.127035316989277,38.46958557340888,0.4338973151880291,1.1976486989605064,0.010335315986140086,0.3154467770388604,19.201154492373103
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,11.105527638190955,11.00502512562814,11.206030150753769,0.4068292998647166,0.10922573012417308,889.8377295619935,292.752203256062,0.9912781360792782,10.16151240963756,39.399972712666084,0.4759935151361175,1.2180217394881008,0.017879999835473656,0.3325195124816125,19.406556732345372
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,11.306532663316583,11.206030150753769,11.407035175879397,0.33649827548010014,0.0830869327901349,819.9777550677915,274.60629876043714,0.8934925686048465,12.811216257806851,36.089956806296414,0.5062449321913639,1.1126386051476573,0.06084180436794506,0.3777832729745116,19.5305219690879
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,11.507537688442211,11.407035175879397,11.608040201005025,0.3133842626358629,0.07426646538922071,828.0563421102904,279.77705957840357,0.8606982662721575,13.463368158199582,36.013567757849486,0.5382993338375499,1.1006300182356477,0.06871709170964535,0.38818317499908395,19.77361800528321
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,11.708542713567839,11.608040201005025,11.809045226130653,0.297656196216269,0.0681081311507778,843.8363979213221,286.6213339753739,0.836227940281324,13.792100604360996,36.24132159685465,0.5678546653712495,1.0973752415409803,0.07198163273439682,0.3929383426823167,20.030681013985514
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,11.909547738693467,11.809045226130653,12.010050251256281,0.28536071405916574,0.06312017089985708,861.3914647857863,293.0025067255727,0.8157199077232351,13.972953419501565,36.52009913253366,0.5949885337989987,1.0955846196088954,0.0737776265322779,0.3951125239076013,20.29196837502794
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,12.110552763819095,12.010050251256281,12.21105527638191,0.2755415417339073,0.05897469227578817,880.2633582076896,299.0456203918329,0.798473602051235,14.049601707085591,36.83407725884511,0.6200307193407117,1.0948257256724199,0.07453879715056284,0.3954679930315392,20.55607146317781
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,12.311557788944723,12.21105527638191,12.412060301507537,0.26758033233154066,0.05546028412468496,900.1629888873667,304.8299958733179,0.7839243923235316,14.050872804837807,37.17305342247101,0.6432393067165691,1.0948131405461603,0.0745514200322012,0.39450788201201115,20.822199812136112
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,12.512562814070352,12.412060301507537,12.613065326633166,0.26105480866772146,0.05243339035074129,920.8971153506478,310.4090170945826,0.7716207821567233,13.996689648333103,37.53009402388537,0.6648210201271311,1.0953496074422464,0.07401334373542674,0.3925799116714617,21.089887705158894
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,12.71356783919598,12.613065326633166,12.814070351758794,0.2556676636675389,0.049792561253167576,942.3307140176157,315.8194044572442,0.7612068376892844,13.901186390350073,37.90031271148607,0.6849448202308792,1.0962951842539597,0.07306493019327845,0.3899307695128574,21.358838824002394
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,12.914572864321608,12.814070351758794,13.015075376884422,0.251197788116996,0.047463665037241344,964.3655348472345,321.08847977232875,0.7523898374484992,13.774818664018062,38.2801274497408,0.7037511894113007,1.0975463498612072,0.07181001108920906,0.38674294075968574,21.62887170774164
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,13.115577889447236,13.015075376884422,13.21608040201005,0.2474782746254195,0.045391092121534825,986.92787314209,326.2366542731107,0.7449311128553797,13.62541195508193,38.66685486491435,0.7213587230841711,1.0990256242071095,0.07032629892026906,0.38315300590376244,21.899866637706257
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,13.316582914572864,13.21608040201005,13.417085427135678,0.2443887888166239,0.04353227854820095,1009.9613976083347,331.2773142704328,0.73865163486947,13.458649848159697,39.05848809455408,0.7378689221480896,1.1006767341766366,0.06867023562083342,0.37926016220998776,22.171714694116417
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,13.517587939698492,13.417085427135678,13.618090452261306,0.2418243528462713,0.041853803175185236,1033.4209466344923,336.22350268491914,0.7333813408670135,13.279247350084669,39.453405358438935,0.7533695717782063,1.1024529965338152,0.06688864447658338,0.3751467020718568,22.444369852907656
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,13.71859296482412,13.618090452261306,13.819095477386934,0.24028721579999038,0.04049005248369156,1059.3821209830937,342.24757924816436,0.730197078892317,13.069453196741197,39.93502209603225,0.768081913537821,1.10660870708117,0.06428146796065431,0.3705028074841605,22.718958937782382
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,13.919597989949748,13.819095477386934,14.020100502512562,0.2393899129172314,0.039317519413898654,1086.755552435304,348.75608347480096,0.7283295300428471,12.84496258384239,40.45703082656306,0.7819955215372899,1.11185061986967,0.06129129857869254,0.3656024112888373,22.994712267975096
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,14.120603015075377,14.020100502512562,14.22110552763819,0.23883839540461815,0.03824892124675974,1114.6331707756108,355.2587399874052,0.7271784651406618,12.617002912871753,40.982511457392924,0.7951082291480931,1.1171735360446189,0.05825492204759126,0.36064146860821783,23.27107721749556
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,14.321608040201005,14.22110552763819,14.422110552763819,0.2385866382755799,0.03726968542492885,1142.9752493641895,361.74542230838836,0.72665221724775,12.387377237159166,41.50988143221091,0.8074716104911631,1.1225353538531362,0.055196354671602284,0.3556514486594975,23.548026710515757
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,14.522613065326633,14.422110552763819,14.623115577889447,0.2393647375480248,0.03654580000971428,1174.8070782964503,369.7227376971017,0.7282770398663599,12.131889248516403,42.15281961975546,0.8193287325556954,1.1309297835410859,0.05128169874407298,0.3502100461979645,23.826757471910618
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,14.72361809045226,14.623115577889447,14.824120603015075,0.24176005429984543,0.03618767543475681,1212.7304115027769,380.40712622442436,0.7332485217791248,11.833106877326216,43.00272941394635,0.8308785882094613,1.1446812734285003,0.045874862947430484,0.34401301421336095,24.108087198346627
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,14.924623115577889,14.824120603015075,15.025125628140703,0.24471152615402517,0.03590497100589134,1252.6609528980612,391.4210729931149,0.7393111804855721,11.528318836440382,43.89926634671249,0.8418903472471311,1.1595417243829176,0.040428829291409195,0.3377111635187811,24.389677047350563
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,15.125628140703517,15.025125628140703,15.226130653266331,0.24782006184640748,0.03564657226137732,1293.0389752346327,402.41381346123967,0.7456211151714011,11.229678256019755,44.787514368031715,0.8522988451513585,1.1740382262712494,0.034999468067314216,0.3315166062499553,24.671769734023016
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,15.326633165829145,15.226130653266331,15.42713567839196,0.24988711887071532,0.03532732999124445,1328.9157293683697,412.9239132505067,0.7497741867728333,10.970468688930447,45.5056355346143,0.861835397703038,1.183888189820643,0.02930204178269124,0.32601024999115885,24.956121624883032
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,15.527638190954773,15.42713567839196,15.628140703517587,0.2522971724181572,0.035006065616856624,1365.9640498514916,423.0186960544564,0.7545732368318394,10.71142725527011,46.239855778668606,0.8708850956010156,1.194147895755712,0.024111314637586857,0.3205068282142806,25.239725380317775
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,15.728643216080402,15.628140703517587,15.829145728643216,0.25573601907030535,0.03457621940928133,1407.1143391710539,431.0327783388496,0.7613404304815111,10.436851064707312,47.070917463315965,0.8796453404588457,1.2070889867043686,0.021106730912985754,0.31473227378095747,25.518199712604073
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,15.92964824120603,15.829145728643216,16.030150753768844,0.2586184435573684,0.03410524652547587,1445.7507889176788,438.4118762344792,0.7669397768373306,10.18649307474765,47.800343612770206,0.8877503928941293,1.2173194717942428,0.018203042974648323,0.30938040668706757,25.797656320773612
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,16.130653266331656,16.030150753768844,16.231155778894472,0.2604759443869878,0.033559001803165726,1479.868588324527,444.9019643574175,0.7705129071307786,9.971613393884708,48.36812502987284,0.8951235169617486,1.2233602660353697,0.015424277623729946,0.30464775289995566,26.078502412481342
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,16.331658291457288,16.231155778894472,16.4321608040201,0.262353738003857,0.03302554024042355,1513.8476857674063,451.1346351774376,0.7740970166370422,9.763331722699734,48.916790408638796,0.9020478197575462,1.2289279973962417,0.012786798437744974,0.3000302561058027,26.359678891449434
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,16.532663316582912,16.4321608040201,16.633165829145728,0.2623411440465777,0.032206505395099005,1539.5249010404962,453.88397514981506,0.7740730727476419,9.613066032172311,49.18186067618866,0.9081178561118393,1.22751705194528,0.011940231167167949,0.29642532919289744,26.639359637300956
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,16.733668341708544,16.633165829145728,16.834170854271356,0.2614014413552619,0.03132860536073552,1560.8546886587724,455.6258415590177,0.7722829112506139,9.491470522658359,49.3049588364699,0.9136025373724123,1.2226658320950072,0.011376451177557916,0.29332079133581995,26.919929928132976
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,16.93467336683417,16.834170854271356,17.035175879396984,0.25995305502045507,0.03043637370690461,1579.5309816428078,456.73762518656974,0.7695098568239493,9.386766174009937,49.342757079195785,0.9186322045160633,1.2158447018898983,0.010977415060559045,0.29051105985033,27.201207577757312
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,17.1356783919598,17.035175879396984,17.236180904522612,0.2585924671335956,0.029587174501612426,1598.157923304309,457.7779326479745,0.7668896123014236,9.283372096820582,49.37726128020276,0.9233632019545075,1.2091089313889631,0.010583372486254336,0.2877241969158957,27.48294828911393
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,17.336683417085425,17.236180904522612,17.43718592964824,0.25718254435132953,0.028751498118390673,1616.149496533931,458.3973633544051,0.7641587329292238,9.184900255474155,49.38971396335532,0.9277878491068146,1.20201375234718,0.0103935166979624,0.2850232432034801,27.7648193287084
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,17.537688442211056,17.43718592964824,17.63819095477387,0.25579108654610155,0.02794223928097712,1633.8080446262693,458.78305575001235,0.7614480263586654,9.089403095918568,49.390539929287996,0.93193935732121,1.19480990472113,0.010297465396281732,0.28237420748251385,28.046971493878125
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,17.73869346733668,17.63819095477387,17.839195979899497,0.2544726811133652,0.0271695944752697,1651.4158058702499,459.1067605106113,0.758865342721363,8.995366834914691,49.389059136189005,0.935846627029226,1.187716260274029,0.010202883470320386,0.27975066925131253,28.32954309507069
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,17.939698492462313,17.839195979899497,18.040201005025125,0.2532231146194992,0.026431292630160783,1668.9798701816512,459.3744543951989,0.7564046753675967,8.902863823262145,49.38560603509349,0.9395246957772996,1.1807382768031405,0.01010984369070854,0.277153891269546,28.612519420162016
50.0,10.0,3.0,1.225,10.0,7.5,-2.0,10.0,1.0,1.0,200.0,18.14070351758794,18.040201005025125,18.241206030150757,0.2520384195522507,0.025725247354460606,1686.5069851384103,459.59166332648454,0.7540602184874174,8.81195534052028,49.380486530502544,0.9429875967861094,1.1738805769444698,0.010018407692592931,0.27458494306728903,28.895886911445633
